,0
14979,NEUTRAL
14980,NEUTRAL
14981,NEUTRAL
14982,NEUTRAL
14983,NEGATIVE
14984,NEUTRAL
14985,NEUTRAL
14986,NEUTRAL
14987,NEUTRAL
14988,NEUTRAL
14989,NEUTRAL
14990,NEGATIVE
14991,NEUTRAL
14992,NEUTRAL
14993,NEGATIVE
14994,NEUTRAL
14995,NEGATIVE
14996,NEUTRAL
14997,NEGATIVE
14998,NEUTRAL
14999,NEUTRAL
15000,NEUTRAL
15001,NEUTRAL
15002,NEUTRAL
15003,NEUTRAL
15004,NEUTRAL
15005,NEUTRAL
15006,NEUTRAL
15007,NEUTRAL
15008,NEUTRAL
15009,NEUTRAL
15010,NEUTRAL
15011,NEUTRAL
15012,NEUTRAL
15013,NEUTRAL
15014,NEUTRAL
15015,NEUTRAL
15016,NEUTRAL
15017,NEUTRAL
15018,NEUTRAL
15019,NEUTRAL
15020,NEGATIVE
15021,NEUTRAL
15022,NEUTRAL
15023,NEUTRAL
15024,NEUTRAL
15025,NEUTRAL
15026,NEUTRAL
15027,NEUTRAL
15028,NEGATIVE
15029,NEUTRAL
15030,NEGATIVE
15031,NEUTRAL
15032,NEUTRAL
15033,NEUTRAL
15034,NEUTRAL
15035,NEUTRAL
15036,NEUTRAL
15037,NEUTRAL
15038,NEUTRAL
15039,NEUTRAL
15040,NEUTRAL
15041,NEUTRAL
15042,NEUTRAL
15043,NEUTRAL
15044,NEUTRAL
15045,NEUTRAL
15046,NEUTRAL
15047,NEUTRAL
15048,NEUTRAL
15049,NEUTRAL
15050,NEUTRAL
15051,NEUTRAL
15052,NEUTRAL
15053,NEUTRAL
15054,NEUTRAL
15055,NEUTRAL
15056,NEUTRAL
15057,MIXED
15058,NEUTRAL
15059,MIXED
15060,NEUTRAL
15061,NEUTRAL
15062,NEUTRAL
15063,MIXED
15064,NEGATIVE
15065,NEUTRAL
15066,NEUTRAL
15067,NEUTRAL
15068,NEUTRAL
15069,NEGATIVE
15070,NEUTRAL
15071,MIXED
15072,NEUTRAL
15073,NEUTRAL
15074,NEGATIVE
15075,NEUTRAL
15076,NEUTRAL
15077,NEUTRAL
15078,NEUTRAL
15079,NEUTRAL
15080,NEUTRAL
15081,NEUTRAL
15082,NEUTRAL
15083,NEUTRAL
15084,NEUTRAL
15085,MIXED
15086,NEUTRAL
15087,NEUTRAL
15088,NEUTRAL
15089,NEUTRAL
15090,NEUTRAL
15091,NEUTRAL
15092,NEUTRAL
15093,NEGATIVE
15094,NEUTRAL
15095,NEUTRAL
15096,NEUTRAL
15097,NEUTRAL
15098,NEUTRAL
15099,NEUTRAL
15100,NEGATIVE
15101,NEUTRAL
15102,NEUTRAL
15103,NEUTRAL
15104,NEUTRAL
15105,NEUTRAL
15106,NEUTRAL
15107,NEUTRAL
15108,NEUTRAL
15109,NEUTRAL
15110,NEUTRAL
15111,MIXED
15112,NEUTRAL
15113,NEUTRAL
15114,NEGATIVE
15115,NEUTRAL
15116,NEUTRAL
15117,NEUTRAL
15118,NEUTRAL
15119,NEGATIVE
15120,NEUTRAL
15121,NEUTRAL
15122,NEUTRAL
15123,NEUTRAL
15124,NEUTRAL
15125,NEUTRAL
15126,NEUTRAL
15127,NEUTRAL
15128,NEUTRAL
15129,NEUTRAL
15130,NEUTRAL
15131,NEUTRAL
15132,NEUTRAL
15133,NEUTRAL
15134,NEUTRAL
15135,NEUTRAL
15136,NEUTRAL
15137,NEGATIVE
15138,NEUTRAL
15139,NEUTRAL
15140,NEUTRAL
15141,NEUTRAL
15142,MIXED
15143,NEGATIVE
15144,NEUTRAL
15145,NEUTRAL
15146,NEGATIVE
15147,NEUTRAL
15148,NEUTRAL
15149,NEUTRAL
15150,NEUTRAL
15151,NEUTRAL
15152,NEUTRAL
15153,MIXED
15154,NEUTRAL
15155,NEUTRAL
15156,NEUTRAL
15157,NEUTRAL
15158,NEUTRAL
15159,NEUTRAL
15160,MIXED
15161,NEUTRAL
15162,NEUTRAL
15163,NEUTRAL
15164,NEUTRAL
15165,NEUTRAL
15166,NEUTRAL
15167,NEUTRAL
15168,NEUTRAL
15169,NEUTRAL
15170,NEGATIVE
15171,NEUTRAL
15172,MIXED
15173,NEUTRAL
15174,NEUTRAL
15175,NEUTRAL
15176,NEUTRAL
15177,NEUTRAL
15178,NEUTRAL
15179,NEUTRAL
15180,NEUTRAL
15181,NEUTRAL
15182,MIXED
15183,NEUTRAL
15184,POSITIVE
15185,NEUTRAL
15186,NEUTRAL
15187,NEUTRAL
15188,NEUTRAL
15189,NEUTRAL
15190,NEUTRAL
15191,NEUTRAL
15192,NEUTRAL
15193,NEUTRAL
15194,NEUTRAL
15195,NEGATIVE
15196,NEUTRAL
15197,NEUTRAL
15198,NEUTRAL
15199,NEUTRAL
15200,NEUTRAL
15201,NEUTRAL
15202,NEGATIVE
15203,NEUTRAL
15204,NEUTRAL
15205,NEUTRAL
15206,NEUTRAL
15207,NEUTRAL
15208,NEUTRAL
15209,NEUTRAL
15210,MIXED
15211,NEUTRAL
15212,NEUTRAL
15213,MIXED
15214,NEUTRAL
15215,NEGATIVE
15216,NEUTRAL
15217,NEUTRAL
15218,NEUTRAL
15219,NEUTRAL
15220,NEUTRAL
15221,NEUTRAL
15222,NEUTRAL
15223,NEUTRAL
15224,NEUTRAL
15225,NEUTRAL
15226,NEUTRAL
15227,NEUTRAL
15228,NEUTRAL
15229,NEUTRAL
15230,NEUTRAL
15231,NEUTRAL
15232,NEUTRAL
15233,NEUTRAL
15234,NEUTRAL
15235,NEUTRAL
15236,NEUTRAL
15237,NEUTRAL
15238,NEUTRAL
15239,NEUTRAL
15240,NEUTRAL
15241,NEUTRAL
15242,NEUTRAL
15243,NEUTRAL
15244,NEUTRAL
15245,NEUTRAL
15246,NEUTRAL
15247,NEUTRAL
15248,NEUTRAL
15249,NEUTRAL
15250,NEGATIVE
15251,NEUTRAL
15252,NEUTRAL
15253,NEUTRAL
15254,NEUTRAL
15255,NEUTRAL
15256,NEUTRAL
15257,NEUTRAL
15258,NEUTRAL
15259,NEUTRAL
15260,NEUTRAL
15261,NEUTRAL
15262,NEUTRAL
15263,NEUTRAL
15264,NEUTRAL
15265,NEGATIVE
15266,NEUTRAL
15267,NEGATIVE
15268,NEUTRAL
15269,NEUTRAL
15270,NEUTRAL
15271,NEUTRAL
15272,NEUTRAL
15273,NEUTRAL
15274,NEUTRAL
15275,NEUTRAL
15276,NEUTRAL
15277,NEUTRAL
15278,NEUTRAL
15279,NEUTRAL
15280,NEUTRAL
15281,NEUTRAL
15282,NEUTRAL
15283,NEUTRAL
15284,NEUTRAL
15285,NEUTRAL
15286,NEUTRAL
15287,NEUTRAL
15288,NEUTRAL
15289,NEUTRAL
15290,NEUTRAL
15291,NEUTRAL
15292,NEUTRAL
15293,NEUTRAL
15294,NEUTRAL
15295,NEUTRAL
15296,NEUTRAL
15297,NEUTRAL
15298,NEUTRAL
15299,NEUTRAL
15300,NEUTRAL
15301,NEUTRAL
15302,NEUTRAL
15303,POSITIVE
15304,NEUTRAL
15305,NEUTRAL
15306,NEGATIVE
15307,NEUTRAL
15308,NEUTRAL
15309,NEUTRAL
15310,NEUTRAL
15311,NEUTRAL
15312,NEUTRAL
15313,NEUTRAL
15314,NEUTRAL
15315,NEUTRAL
15316,NEUTRAL
15317,NEUTRAL
15318,MIXED
15319,NEUTRAL
15320,NEUTRAL
15321,NEUTRAL
15322,NEUTRAL
15323,NEUTRAL
15324,NEGATIVE
15325,NEUTRAL
15326,NEUTRAL
15327,NEUTRAL
15328,NEUTRAL
15329,NEUTRAL
15330,NEUTRAL
15331,NEUTRAL
15332,NEUTRAL
15333,NEUTRAL
15334,NEUTRAL
15335,MIXED
15336,NEUTRAL
15337,MIXED
15338,NEUTRAL
15339,NEUTRAL
15340,NEUTRAL
15341,NEUTRAL
15342,NEUTRAL
15343,NEUTRAL
15344,NEUTRAL
15345,NEUTRAL
15346,NEUTRAL
15347,NEUTRAL
15348,NEUTRAL
15349,NEUTRAL
15350,NEGATIVE
15351,MIXED
15352,NEUTRAL
15353,NEUTRAL
15354,NEUTRAL
15355,NEUTRAL
15356,NEUTRAL
15357,NEUTRAL
15358,NEUTRAL
15359,NEUTRAL
15360,NEGATIVE
15361,NEUTRAL
15362,NEUTRAL
15363,NEUTRAL
15364,NEGATIVE
15365,NEUTRAL
15366,NEUTRAL
15367,NEUTRAL
15368,NEUTRAL
15369,NEGATIVE
15370,NEUTRAL
15371,NEUTRAL
15372,NEUTRAL
15373,NEUTRAL
15374,NEUTRAL
15375,NEUTRAL
15376,NEUTRAL
15377,NEGATIVE
15378,NEGATIVE
15379,NEUTRAL
15380,NEUTRAL
15381,NEUTRAL
15382,NEUTRAL
15383,NEUTRAL
15384,NEUTRAL
15385,NEUTRAL
15386,NEUTRAL
15387,NEUTRAL
15388,NEUTRAL
15389,NEUTRAL
15390,NEUTRAL
15391,NEUTRAL
15392,NEUTRAL
15393,NEUTRAL
15394,NEUTRAL
15395,MIXED
15396,NEUTRAL
15397,NEUTRAL
15398,NEGATIVE
15399,NEUTRAL
15400,NEUTRAL
15401,NEUTRAL
15402,NEUTRAL
15403,NEUTRAL
15404,NEUTRAL
15405,NEUTRAL
15406,NEUTRAL
15407,NEUTRAL
15408,NEUTRAL
15409,NEUTRAL
15410,NEUTRAL
15411,NEUTRAL
15412,NEUTRAL
15413,NEUTRAL
15414,NEUTRAL
15415,NEUTRAL
15416,NEUTRAL
15417,NEGATIVE
15418,NEUTRAL
15419,NEUTRAL
15420,NEGATIVE
15421,NEUTRAL
15422,NEUTRAL
15423,NEUTRAL
15424,NEUTRAL
15425,NEUTRAL
15426,NEGATIVE
15427,NEUTRAL
15428,NEUTRAL
15429,NEUTRAL
15430,NEUTRAL
15431,NEUTRAL
15432,NEUTRAL
15433,NEUTRAL
15434,NEGATIVE
15435,NEUTRAL
15436,NEGATIVE
15437,NEUTRAL
15438,NEUTRAL
15439,NEUTRAL
15440,NEUTRAL
15441,NEUTRAL
15442,NEUTRAL
15443,NEUTRAL
15444,NEUTRAL
15445,NEUTRAL
15446,MIXED
15447,NEUTRAL
15448,NEUTRAL
15449,NEUTRAL
15450,NEUTRAL
15451,NEUTRAL
15452,NEUTRAL
15453,NEUTRAL
15454,NEUTRAL
15455,NEUTRAL
15456,MIXED
15457,NEUTRAL
15458,NEUTRAL
15459,NEUTRAL
15460,NEUTRAL
15461,NEUTRAL
15462,NEUTRAL
15463,NEUTRAL
15464,NEUTRAL
15465,NEUTRAL
15466,NEUTRAL
15467,NEUTRAL
15468,NEUTRAL
15469,NEUTRAL
15470,NEUTRAL
15471,NEGATIVE
15472,NEUTRAL
15473,MIXED
15474,NEUTRAL
15475,NEUTRAL
15476,NEUTRAL
15477,NEUTRAL
15478,NEUTRAL
15479,NEUTRAL
15480,NEUTRAL
15481,NEUTRAL
15482,NEUTRAL
15483,NEUTRAL
15484,NEUTRAL
15485,NEUTRAL
15486,MIXED
15487,MIXED
15488,NEUTRAL
15489,NEUTRAL
15490,NEUTRAL
15491,NEUTRAL
15492,NEUTRAL
15493,NEUTRAL
15494,NEUTRAL
15495,NEUTRAL
15496,NEUTRAL
15497,NEUTRAL
15498,MIXED
15499,NEUTRAL
15500,NEUTRAL
15501,NEUTRAL
15502,NEUTRAL
15503,NEUTRAL
15504,NEUTRAL
15505,NEUTRAL
15506,NEGATIVE
15507,NEUTRAL
15508,NEUTRAL
15509,NEUTRAL
15510,NEUTRAL
15511,NEUTRAL
15512,NEUTRAL
15513,NEUTRAL
15514,NEUTRAL
15515,NEUTRAL
15516,NEUTRAL
15517,NEUTRAL
15518,NEUTRAL
15519,NEUTRAL
15520,NEUTRAL
15521,NEUTRAL
15522,NEUTRAL
15523,NEGATIVE
15524,NEUTRAL
15525,NEUTRAL
15526,NEUTRAL
15527,NEUTRAL
15528,NEUTRAL
15529,NEUTRAL
15530,NEUTRAL
15531,NEUTRAL
15532,NEUTRAL
15533,NEUTRAL
15534,NEUTRAL
15535,NEUTRAL
15536,NEUTRAL
15537,NEUTRAL
15538,NEUTRAL
15539,NEUTRAL
15540,NEUTRAL
15541,NEUTRAL
15542,NEUTRAL
15543,NEGATIVE
15544,NEUTRAL
15545,NEUTRAL
15546,NEUTRAL
15547,NEUTRAL
15548,NEUTRAL
15549,NEUTRAL
15550,MIXED
15551,NEGATIVE
15552,NEUTRAL
15553,NEUTRAL
15554,NEUTRAL
15555,NEUTRAL
15556,NEUTRAL
15557,NEUTRAL
15558,NEUTRAL
15559,NEUTRAL
15560,MIXED
15561,NEGATIVE
15562,NEGATIVE
15563,NEUTRAL
15564,NEUTRAL
15565,NEUTRAL
15566,NEUTRAL
15567,NEUTRAL
15568,NEUTRAL
15569,NEUTRAL
15570,NEUTRAL
15571,NEUTRAL
15572,NEUTRAL
15573,NEUTRAL
15574,MIXED
15575,NEUTRAL
15576,NEUTRAL
15577,NEUTRAL
15578,NEUTRAL
15579,NEUTRAL
15580,NEUTRAL
15581,MIXED
15582,NEUTRAL
15583,NEUTRAL
15584,NEUTRAL
15585,MIXED
15586,NEGATIVE
15587,NEUTRAL
15588,NEUTRAL
15589,NEUTRAL
15590,NEUTRAL
15591,NEUTRAL
15592,NEUTRAL
15593,NEUTRAL
15594,NEUTRAL
15595,NEGATIVE
15596,NEUTRAL
15597,NEUTRAL
15598,NEUTRAL
15599,NEUTRAL
15600,NEUTRAL
15601,NEUTRAL
15602,NEUTRAL
15603,NEUTRAL
15604,NEUTRAL
15605,NEUTRAL
15606,NEUTRAL
15607,NEUTRAL
15608,NEUTRAL
15609,NEUTRAL
15610,NEUTRAL
15611,NEUTRAL
15612,NEUTRAL
15613,NEUTRAL
15614,MIXED
15615,NEUTRAL
15616,NEUTRAL
15617,NEUTRAL
15618,NEUTRAL
15619,NEUTRAL
15620,NEUTRAL
15621,NEUTRAL
15622,NEUTRAL
15623,NEUTRAL
15624,NEUTRAL
15625,NEUTRAL
15626,MIXED
15627,NEUTRAL
15628,NEUTRAL
15629,NEUTRAL
15630,NEUTRAL
15631,NEUTRAL
15632,NEUTRAL
15633,NEUTRAL
15634,NEUTRAL
15635,NEUTRAL
15636,NEUTRAL
15637,MIXED
15638,NEUTRAL
15639,NEUTRAL
15640,NEUTRAL
15641,NEUTRAL
15642,NEUTRAL
15643,NEUTRAL
15644,NEUTRAL
15645,NEUTRAL
15646,NEUTRAL
15647,NEGATIVE
15648,NEUTRAL
15649,NEUTRAL
15650,NEUTRAL
15651,MIXED
15652,NEUTRAL
15653,NEUTRAL
15654,NEGATIVE
15655,NEUTRAL
15656,NEUTRAL
15657,NEUTRAL
15658,NEUTRAL
15659,NEUTRAL
15660,NEUTRAL
15661,MIXED
15662,NEUTRAL
15663,NEUTRAL
15664,NEUTRAL
15665,NEUTRAL
15666,NEUTRAL
15667,NEUTRAL
15668,NEUTRAL
15669,NEUTRAL
15670,NEUTRAL
15671,NEGATIVE
15672,NEUTRAL
15673,NEUTRAL
15674,NEUTRAL
15675,NEUTRAL
15676,NEUTRAL
15677,NEUTRAL
15678,NEUTRAL
15679,NEUTRAL
15680,MIXED
15681,NEUTRAL
15682,NEUTRAL
15683,NEUTRAL
15684,NEGATIVE
15685,NEUTRAL
15686,NEUTRAL
15687,NEUTRAL
15688,NEUTRAL
15689,NEUTRAL
15690,NEUTRAL
15691,NEUTRAL
15692,NEUTRAL
15693,NEUTRAL
15694,NEUTRAL
15695,NEUTRAL
15696,MIXED
15697,NEUTRAL
15698,NEUTRAL
15699,NEUTRAL
15700,NEUTRAL
15701,NEUTRAL
15702,NEUTRAL
15703,NEUTRAL
15704,NEUTRAL
15705,NEUTRAL
15706,NEUTRAL
15707,NEGATIVE
15708,NEGATIVE
15709,NEUTRAL
15710,NEUTRAL
15711,NEUTRAL
15712,NEUTRAL
15713,NEUTRAL
15714,NEUTRAL
15715,NEUTRAL
15716,NEUTRAL
15717,MIXED
15718,NEUTRAL
15719,NEUTRAL
15720,NEUTRAL
15721,NEUTRAL
15722,NEUTRAL
15723,NEUTRAL
15724,NEUTRAL
15725,NEUTRAL
15726,NEGATIVE
15727,NEUTRAL
15728,MIXED
15729,NEUTRAL
15730,NEGATIVE
15731,NEUTRAL
15732,NEUTRAL
15733,NEUTRAL
15734,NEUTRAL
15735,NEUTRAL
15736,NEUTRAL
15737,POSITIVE
15738,NEUTRAL
15739,NEGATIVE
15740,NEUTRAL
15741,NEUTRAL
15742,NEUTRAL
15743,POSITIVE
15744,NEUTRAL
15745,NEUTRAL
15746,NEUTRAL
15747,NEUTRAL
15748,NEUTRAL
15749,NEUTRAL
15750,MIXED
15751,NEUTRAL
15752,NEUTRAL
15753,NEUTRAL
15754,NEUTRAL
15755,MIXED
15756,NEUTRAL
15757,NEUTRAL
15758,NEUTRAL
15759,NEUTRAL
15760,NEUTRAL
15761,NEUTRAL
15762,NEUTRAL
15763,NEUTRAL
15764,NEUTRAL
15765,NEUTRAL
15766,NEUTRAL
15767,NEUTRAL
15768,NEUTRAL
15769,NEUTRAL
15770,NEUTRAL
15771,NEUTRAL
15772,NEUTRAL
15773,NEUTRAL
15774,NEGATIVE
15775,NEUTRAL
15776,NEUTRAL
15777,NEUTRAL
15778,NEUTRAL
15779,NEUTRAL
15780,NEUTRAL
15781,NEUTRAL
15782,NEGATIVE
15783,NEUTRAL
15784,NEGATIVE
15785,NEUTRAL
15786,MIXED
15787,NEUTRAL
15788,NEUTRAL
15789,NEUTRAL
15790,NEUTRAL
15791,NEUTRAL
15792,NEUTRAL
15793,MIXED
15794,NEUTRAL
15795,NEUTRAL
15796,NEUTRAL
15797,NEUTRAL
15798,NEUTRAL
15799,NEUTRAL
15800,NEUTRAL
15801,NEUTRAL
15802,NEUTRAL
15803,NEUTRAL
15804,NEUTRAL
15805,NEGATIVE
15806,NEUTRAL
15807,NEGATIVE
15808,NEUTRAL
15809,NEUTRAL
15810,NEUTRAL
15811,NEUTRAL
15812,NEUTRAL
15813,NEUTRAL
15814,NEUTRAL
15815,NEUTRAL
15816,NEUTRAL
15817,NEUTRAL
15818,NEUTRAL
15819,NEUTRAL
15820,NEUTRAL
15821,NEUTRAL
15822,NEUTRAL
15823,NEUTRAL
15824,NEUTRAL
15825,NEUTRAL
15826,NEUTRAL
15827,NEGATIVE
15828,NEUTRAL
15829,NEUTRAL
15830,NEUTRAL
15831,NEUTRAL
15832,NEUTRAL
15833,NEUTRAL
15834,NEUTRAL
15835,NEUTRAL
15836,NEUTRAL
15837,NEUTRAL
15838,NEUTRAL
15839,NEUTRAL
15840,NEUTRAL
15841,NEUTRAL
15842,NEUTRAL
15843,NEUTRAL
15844,MIXED
15845,NEUTRAL
15846,NEUTRAL
15847,NEUTRAL
15848,NEUTRAL
15849,NEUTRAL
15850,MIXED
15851,NEUTRAL
15852,NEUTRAL
15853,NEUTRAL
15854,NEUTRAL
15855,NEUTRAL
15856,NEUTRAL
15857,NEUTRAL
15858,NEUTRAL
15859,NEUTRAL
15860,NEUTRAL
15861,NEUTRAL
15862,NEUTRAL
15863,NEUTRAL
15864,NEUTRAL
15865,NEUTRAL
15866,NEUTRAL
15867,MIXED
15868,NEGATIVE
15869,NEUTRAL
15870,NEUTRAL
15871,NEUTRAL
15872,NEUTRAL
15873,NEGATIVE
15874,NEUTRAL
15875,NEUTRAL
15876,NEUTRAL
15877,NEGATIVE
15878,NEUTRAL
15879,MIXED
15880,NEUTRAL
15881,NEUTRAL
15882,NEUTRAL
15883,NEUTRAL
15884,NEUTRAL
15885,NEUTRAL
15886,NEUTRAL
15887,MIXED
15888,MIXED
15889,NEUTRAL
15890,NEUTRAL
15891,NEUTRAL
15892,NEGATIVE
15893,NEUTRAL
15894,NEUTRAL
15895,NEUTRAL
15896,NEUTRAL
15897,NEUTRAL
15898,NEGATIVE
15899,NEUTRAL
15900,MIXED
15901,NEUTRAL
15902,NEUTRAL
15903,NEUTRAL
15904,NEUTRAL
15905,NEUTRAL
15906,NEUTRAL
15907,NEUTRAL
15908,NEUTRAL
15909,NEUTRAL
15910,NEUTRAL
15911,NEUTRAL
15912,NEUTRAL
15913,NEUTRAL
15914,NEUTRAL
15915,NEUTRAL
15916,NEUTRAL
15917,NEUTRAL
15918,NEUTRAL
15919,NEUTRAL
15920,NEUTRAL
15921,NEUTRAL
15922,NEUTRAL
15923,NEUTRAL
15924,NEUTRAL
15925,NEUTRAL
15926,NEUTRAL
15927,NEUTRAL
15928,NEGATIVE
15929,NEUTRAL
15930,NEUTRAL
15931,NEGATIVE
15932,NEUTRAL
15933,NEUTRAL
15934,NEUTRAL
15935,NEUTRAL
15936,NEUTRAL
15937,NEUTRAL
15938,NEUTRAL
15939,NEUTRAL
15940,NEUTRAL
15941,NEUTRAL
15942,NEGATIVE
15943,NEUTRAL
15944,NEUTRAL
15945,NEUTRAL
15946,MIXED
15947,NEUTRAL
15948,NEUTRAL
15949,NEUTRAL
15950,NEUTRAL
15951,NEUTRAL
15952,NEUTRAL
15953,NEUTRAL
15954,NEUTRAL
15955,NEUTRAL
15956,NEUTRAL
15957,NEUTRAL
15958,NEUTRAL
15959,NEUTRAL
15960,NEUTRAL
15961,NEUTRAL
15962,NEUTRAL
15963,NEUTRAL
15964,NEUTRAL
15965,MIXED
15966,NEUTRAL
15967,NEUTRAL
15968,NEUTRAL
15969,NEUTRAL
15970,NEUTRAL
15971,NEUTRAL
15972,NEUTRAL
15973,NEUTRAL
15974,MIXED
15975,NEUTRAL
15976,NEUTRAL
15977,NEUTRAL
15978,NEUTRAL
15979,NEUTRAL
15980,NEUTRAL
15981,NEUTRAL
15982,NEGATIVE
15983,NEUTRAL
15984,NEUTRAL
15985,NEUTRAL
15986,NEUTRAL
15987,NEUTRAL
15988,NEUTRAL
15989,NEUTRAL
15990,NEUTRAL
15991,NEUTRAL
15992,NEUTRAL
15993,NEUTRAL
15994,NEUTRAL
15995,NEUTRAL
15996,NEUTRAL
15997,NEUTRAL
15998,NEUTRAL
15999,NEUTRAL
16000,NEUTRAL
16001,NEUTRAL
16002,NEUTRAL
16003,NEUTRAL
16004,NEUTRAL
16005,NEUTRAL
16006,NEUTRAL
16007,NEUTRAL
16008,NEUTRAL
16009,NEUTRAL
16010,NEUTRAL
16011,NEUTRAL
16012,NEGATIVE
16013,NEUTRAL
16014,NEUTRAL
16015,NEUTRAL
16016,NEUTRAL
16017,MIXED
16018,NEUTRAL
16019,NEUTRAL
16020,NEGATIVE
16021,NEUTRAL
16022,NEUTRAL
16023,NEUTRAL
16024,NEUTRAL
16025,NEUTRAL
16026,NEUTRAL
16027,NEUTRAL
16028,MIXED
16029,NEUTRAL
16030,NEUTRAL
16031,NEUTRAL
16032,NEUTRAL
16033,NEUTRAL
16034,NEUTRAL
16035,NEUTRAL
16036,NEUTRAL
16037,NEUTRAL
16038,NEUTRAL
16039,NEGATIVE
16040,NEUTRAL
16041,NEUTRAL
16042,NEUTRAL
16043,NEUTRAL
16044,NEUTRAL
16045,MIXED
16046,NEUTRAL
16047,NEUTRAL
16048,NEUTRAL
16049,NEUTRAL
16050,NEUTRAL
16051,NEUTRAL
16052,NEUTRAL
16053,NEGATIVE
16054,NEUTRAL
16055,NEUTRAL
16056,NEUTRAL
16057,NEUTRAL
16058,NEUTRAL
16059,NEUTRAL
16060,NEUTRAL
16061,NEUTRAL
16062,NEUTRAL
16063,NEUTRAL
16064,NEUTRAL
16065,NEUTRAL
16066,NEUTRAL
16067,NEUTRAL
16068,NEUTRAL
16069,NEUTRAL
16070,NEUTRAL
16071,NEUTRAL
16072,NEUTRAL
16073,NEUTRAL
16074,NEUTRAL
16075,NEUTRAL
16076,NEUTRAL
16077,NEUTRAL
16078,NEUTRAL
16079,NEUTRAL
16080,NEUTRAL
16081,NEUTRAL
16082,NEGATIVE
16083,NEUTRAL
16084,NEUTRAL
16085,NEUTRAL
16086,NEUTRAL
16087,NEUTRAL
16088,NEUTRAL
16089,NEGATIVE
16090,NEUTRAL
16091,NEUTRAL
16092,NEUTRAL
16093,NEUTRAL
16094,NEUTRAL
16095,NEUTRAL
16096,NEUTRAL
16097,NEUTRAL
16098,NEUTRAL
16099,NEUTRAL
16100,NEUTRAL
16101,NEUTRAL
16102,NEUTRAL
16103,NEUTRAL
16104,NEUTRAL
16105,NEUTRAL
16106,NEUTRAL
16107,NEUTRAL
16108,NEUTRAL
16109,NEUTRAL
16110,NEUTRAL
16111,NEUTRAL
16112,NEUTRAL
16113,NEUTRAL
16114,NEUTRAL
16115,NEUTRAL
16116,NEUTRAL
16117,NEUTRAL
16118,NEUTRAL
16119,NEUTRAL
16120,NEUTRAL
16121,NEUTRAL
16122,NEUTRAL
16123,NEUTRAL
16124,NEUTRAL
16125,NEUTRAL
16126,NEGATIVE
16127,NEGATIVE
16128,NEUTRAL
16129,NEUTRAL
16130,NEGATIVE
16131,NEUTRAL
16132,NEUTRAL
16133,NEUTRAL
16134,NEUTRAL
16135,NEUTRAL
16136,NEUTRAL
16137,NEUTRAL
16138,NEUTRAL
16139,NEUTRAL
16140,NEUTRAL
16141,NEUTRAL
16142,NEUTRAL
16143,NEUTRAL
16144,NEUTRAL
16145,NEUTRAL
16146,NEUTRAL
16147,NEUTRAL
16148,NEUTRAL
16149,NEUTRAL
16150,NEUTRAL
16151,NEUTRAL
16152,NEUTRAL
16153,NEUTRAL
16154,NEUTRAL
16155,NEUTRAL
16156,NEUTRAL
16157,NEUTRAL
16158,NEUTRAL
16159,NEUTRAL
16160,NEUTRAL
16161,NEUTRAL
16162,NEUTRAL
16163,NEUTRAL
16164,NEUTRAL
16165,NEUTRAL
16166,NEUTRAL
16167,NEUTRAL
16168,NEUTRAL
16169,NEUTRAL
16170,NEUTRAL
16171,NEUTRAL
16172,NEUTRAL
16173,NEGATIVE
16174,NEUTRAL
16175,NEGATIVE
16176,NEUTRAL
16177,NEUTRAL
16178,NEUTRAL
16179,NEGATIVE
16180,NEUTRAL
16181,NEUTRAL
16182,NEUTRAL
16183,NEUTRAL
16184,NEUTRAL
16185,NEUTRAL
16186,MIXED
16187,NEUTRAL
16188,NEUTRAL
16189,NEUTRAL
16190,NEUTRAL
16191,NEUTRAL
16192,NEUTRAL
16193,NEUTRAL
16194,NEUTRAL
16195,NEUTRAL
16196,NEUTRAL
16197,NEGATIVE
16198,NEUTRAL
16199,NEGATIVE
16200,NEUTRAL
16201,NEUTRAL
16202,NEUTRAL
16203,NEUTRAL
16204,NEUTRAL
16205,NEUTRAL
16206,NEUTRAL
16207,NEUTRAL
16208,NEUTRAL
16209,NEUTRAL
16210,NEUTRAL
16211,NEUTRAL
16212,NEUTRAL
16213,NEUTRAL
16214,NEUTRAL
16215,NEUTRAL
16216,NEUTRAL
16217,NEUTRAL
16218,NEUTRAL
16219,NEUTRAL
16220,NEUTRAL
16221,NEUTRAL
16222,NEUTRAL
16223,NEUTRAL
16224,NEUTRAL
16225,NEUTRAL
16226,MIXED
16227,NEUTRAL
16228,NEUTRAL
16229,NEUTRAL
16230,NEUTRAL
16231,NEUTRAL
16232,NEUTRAL
16233,NEUTRAL
16234,NEUTRAL
16235,NEUTRAL
16236,NEUTRAL
16237,NEUTRAL
16238,NEGATIVE
16239,NEUTRAL
16240,NEUTRAL
16241,NEUTRAL
16242,NEUTRAL
16243,MIXED
16244,NEUTRAL
16245,NEUTRAL
16246,NEUTRAL
16247,NEUTRAL
16248,NEUTRAL
16249,NEUTRAL
16250,NEUTRAL
16251,NEUTRAL
16252,NEUTRAL
16253,NEUTRAL
16254,NEUTRAL
16255,NEUTRAL
16256,NEGATIVE
16257,MIXED
16258,NEUTRAL
16259,NEUTRAL
16260,NEUTRAL
16261,NEUTRAL
16262,NEUTRAL
16263,NEUTRAL
16264,MIXED
16265,NEUTRAL
16266,NEUTRAL
16267,NEUTRAL
